Date,Volume
2019-12-14,6322939248.375952
2019-12-15,6837194965.911324
2019-12-16,8956132139.815428
2019-12-17,9871891691.072153
2019-12-18,11532439096.28435
2019-12-19,7865020994.018279
2019-12-20,5979828257.7039175
2019-12-21,4862554350.74467
2019-12-22,7466406124.29696
2019-12-23,8703094374.30469
2019-12-24,7694981359.909612
2019-12-25,6446543347.919613
2019-12-26,7594710628.052688
2019-12-27,7290590722.529487
2019-12-28,6709535782.463888
2019-12-29,6514129764.108342
2019-12-30,8424570388.279623
2019-12-31,7103187150.687103
2020-01-01,6623732040.964472
2020-01-02,6497297884.22486
2020-01-03,9655245099.720835
2020-01-04,6958393690.018681
2020-01-05,7260645128.406949
2020-01-06,9514201882.396584
2020-01-07,9440938787.519835
2020-01-08,10095847759.294762
2020-01-09,7280640218.292043
2020-01-10,10273370788.312328
2020-01-11,9737605323.282524
2020-01-12,8488793477.5950365
2020-01-13,8019794567.486078
2020-01-14,18970204899.197784
2020-01-15,17862385531.73745
2020-01-16,14605493158.53319
2020-01-17,15915322019.78247
2020-01-18,15808136411.02366
2020-01-19,14003433869.000366
2020-01-20,10983216126.222286
2020-01-21,8267420452.9121065
2020-01-22,8809189828.884594
2020-01-23,9017537604.34573
2020-01-24,11043498594.604164
2020-01-25,8673816085.484137
2020-01-26,10518901915.39258
2020-01-27,12435457692.695446
2020-01-28,14300512538.139254
2020-01-29,15565369994.796808
2020-01-30,18170945326.39071
2020-01-31,18506953476.934044
2020-02-01,19083817630.29935
2020-02-02,21543158277.49522
2020-02-03,23519056716.26084
2020-02-04,21734656893.64477
2020-02-05,27708721578.171207
2020-02-06,30730370695.67516
2020-02-07,34073387340.7219
2020-02-08,35852075948.97941
2020-02-09,37065973224.819984
2020-02-10,40180881296.506096
2020-02-11,17260236147.946793
2020-02-12,25083848405.774593
2020-02-13,31919298278.23887
2020-02-14,32486783383.59592
2020-02-15,31021139510.840595
2020-02-16,26307305450.095947
2020-02-17,28621805406.267815
2020-02-18,33038477053.26572
2020-02-19,24634102799.07547
2020-02-20,34355959852.746918
2020-02-21,18672669187.760765
2020-02-22,14860160863.37393
2020-02-23,15734092874.96997
2020-02-24,21019871769.54907
2020-02-25,15216321566.877127
2020-02-26,20470479538.054836
2020-02-27,23994578699.806026
2020-02-28,19715536659.914295
2020-02-29,13967572974.821035
2020-03-01,16557363028.554333
2020-03-02,18301098060.91034
2020-03-03,19133763158.937866
2020-03-04,14844945103.395332
2020-03-05,16056678004.768778
2020-03-06,16938887970.316448
2020-03-07,15033855133.023136
2020-03-08,18839637103.648037
2020-03-09,17900321700.644154
2020-03-10,10622282127.512653
2020-03-11,14699687559.439268
2020-03-12,17357843633.111378
2020-03-13,24412190319.85676
2020-03-14,8678897518.712492
2020-03-15,10971643911.795376
2020-03-16,11161656313.89003
2020-03-17,10514054745.732649
2020-03-18,9829287702.00789
2020-03-19,13910341816.437582
2020-03-20,16267979993.668526
2020-03-21,12633534610.010733
2020-03-22,10177508398.873247
2020-03-23,11596650460.730272
2020-03-24,12119249137.978954
2020-03-25,10616935307.838089
2020-03-26,7749490793.658535
2020-03-27,10183491264.54011
2020-03-28,11067855577.856102
2020-03-29,7718875104.828544
2020-03-30,8469234427.790874
2020-03-31,7869741296.803818
2020-04-01,7848601147.336895
2020-04-02,13645052823.766476
2020-04-03,11621521038.709623
2020-04-04,9863619646.24454
2020-04-05,8271697077.94318
2020-04-06,15337221519.354977
2020-04-07,16711178690.848326
2020-04-08,12116309211.63937
2020-04-09,11971791025.372421
2020-04-10,14135915530.589357
2020-04-11,11128989594.360977
2020-04-12,13002801329.50846
2020-04-13,13286483792.048328
2020-04-14,11468431211.774742
2020-04-15,8578826590.313573
2020-04-16,17430629608.3789
2020-04-17,15220772945.895311
2020-04-18,14284812698.801844
2020-04-19,13763176713.456295
2020-04-20,15901061387.704433
2020-04-21,12178214643.078756
2020-04-22,14853382137.991045
2020-04-23,6903118239.477871
2020-04-24,13419651870.125168
2020-04-25,14452583265.899439
2020-04-26,13530756223.951258
2020-04-27,17659706480.60195
2020-04-28,14644384537.090769
2020-04-29,20966892392.04868
2020-04-30,23630952297.4432
2020-05-01,17137878522.355497
2020-05-02,14287655444.044804
2020-05-03,16158461349.767452
2020-05-04,17901489283.101368
2020-05-05,14345915703.711891
2020-05-06,18128961143.16994
2020-05-07,15142506242.294548
2020-05-08,18337241719.88773
2020-05-09,15514402336.324596
2020-05-10,19756507796.247448
2020-05-11,18768379406.38769
2020-05-12,13706747451.019007
2020-05-13,13403589148.76194
2020-05-14,18153298514.018234
2020-05-15,13130818660.241241
2020-05-16,11676763398.063229
2020-05-17,13449821514.26736
2020-05-18,13342260442.297512
2020-05-19,10220660537.90651
2020-05-20,10429639020.80288
2020-05-21,8110302356.370864
2020-05-22,10636959193.321962
