Date,Price
2020-09-06,352.99300214607035
2020-09-07,351.8778602923998
2020-09-08,337.84505193506857
2020-09-09,351.2322670832359
2020-09-10,367.6389288100068
2020-09-11,373.9149059897517
2020-09-12,387.7235162900226
2020-09-13,365.695506306262
2020-09-14,376.394561113407
2020-09-15,364.6900450860686
2020-09-16,365.13055081164816
2020-09-17,388.7974562319938
2020-09-18,383.17286599152135
2020-09-19,385.4721234936851
2020-09-20,370.9678951624775
2020-09-21,341.2771308718308
2020-09-22,343.9175471009491
2020-09-23,321.0774351739628
2020-09-24,348.8210199785493
2020-09-25,351.3315670221176
2020-09-26,354.2615819143104
2020-09-27,357.0664364067552
2020-09-28,354.4295835375506
2020-09-29,359.4260895383702
2020-09-30,359.59898475085777
2020-10-01,353.1978481381707
2020-10-02,345.9125682279143
2020-10-03,345.99246319342933
2020-10-04,352.4588065039611
2020-10-05,353.6044273109067
2020-10-06,340.6160218128092
2020-10-07,341.4437964782809
2020-10-08,350.0556765681245
2020-10-09,365.3394448193936
2020-10-10,370.4718109734285
2020-10-11,374.4970150925736
2020-10-12,387.25555835657167
2020-10-13,381.16877389892255
2020-10-14,379.2102537609277
2020-10-15,377.15868107868175
2020-10-16,365.9906423831468
2020-10-17,368.6504703636898
2020-10-18,378.0493653237596
2020-10-19,379.6394773321801
2020-10-20,368.2270142350454
2020-10-21,391.16674217757225
2020-10-22,413.2018903361906
2020-10-23,408.8894886437192
2020-10-24,411.9592177530503
2020-10-25,406.157094148215
2020-10-26,393.38290839224464
2020-10-27,403.529837833562
2020-10-28,388.8773398820777
2020-10-29,386.4460129872924
2020-10-30,382.9007710380906
2020-10-31,385.8445887975079
2020-11-01,394.9363420491719
2020-11-02,383.8498034220404
2020-11-03,387.616373722075
2020-11-04,401.7330968324722
2020-11-05,415.9277704309719
2020-11-06,454.6515430984697
2020-11-07,435.4183540833094
2020-11-08,455.3583669721691
2020-11-09,445.0512933420698
2020-11-10,449.8161845012962
2020-11-11,463.1808717203231
2020-11-12,462.2056195794902
2020-11-13,475.9690936576015
2020-11-14,462.7183970607933
2020-11-15,449.2068016397434
2020-11-16,461.3711967052673
2020-11-17,482.1983847235396
2020-11-18,479.4376613624741
2020-11-19,471.3179583944116
2020-11-20,508.79221458524455
2020-11-21,548.842116249849
2020-11-22,560.5088874583059
2020-11-23,608.2733109189421
2020-11-24,602.6662623938871
2020-11-25,568.2751530404493
2020-11-26,518.4670452162002
2020-11-27,517.5530264056014
2020-11-28,537.3926120944484
2020-11-29,574.7511196548439
2020-11-30,612.2637856122055
2020-12-01,589.5818443540976
2020-12-02,598.760610095824
2020-12-03,616.506661565682
2020-12-04,571.1904316349736
2020-12-05,595.9194139680376
2020-12-06,601.9689349244918
2020-12-07,592.3865066820175
2020-12-08,554.329674302381
2020-12-09,573.8953091099941
2020-12-10,560.4542654076048
2020-12-11,545.9828352633687
2020-12-12,568.3587534073821
2020-12-13,590.3244403029342
2020-12-14,585.5418949360015
2020-12-15,589.0668316450424
2020-12-16,635.9618893796135
2020-12-17,644.0652701929779
2020-12-18,654.4204162965752
2020-12-19,659.3188076372094
2020-12-20,639.5154368778184
2020-12-21,610.4270278980672
2020-12-22,634.9797234431858
2020-12-23,587.9588954992439
2020-12-24,612.8796570505974
2020-12-25,626.4567387784558
2020-12-26,636.7423171944997
2020-12-27,689.6598573269875
2020-12-28,732.9570292975275
2020-12-29,735.5908981625738
2020-12-30,752.8559324490188
2020-12-31,738.6169381520413
2021-01-01,730.1473402196374
2021-01-02,777.6960653039432
2021-01-03,967.0005967288458
2021-01-04,1025.6547675669035
2021-01-05,1103.3582516225742
2021-01-06,1208.5750928728885
2021-01-07,1229.4713150147782
2021-01-08,1223.7296883535275
2021-01-09,1282.979575527323
2021-01-10,1267.7310031512136
2021-01-11,1092.9143378806064
2021-01-12,1045.406815230412
2021-01-13,1132.0155910164729
2021-01-14,1216.9147884634556
2021-01-15,1171.8600177046465
2021-01-16,1234.6318700828049
2021-01-17,1229.379698072007
2021-01-18,1255.976691513213
2021-01-19,1383.4840902277117
2021-01-20,1385.8529958752583
2021-01-21,1122.912432537305
2021-01-22,1236.6834427536564
2021-01-23,1231.176379704471
2021-01-24,1392.5397634449737
2021-01-25,1323.4295031020106
2021-01-26,1355.233724240999
2021-01-27,1253.141671558609
2021-01-28,1328.773619066556
2021-01-29,1380.2842591352105
2021-01-30,1372.427228964234
2021-01-31,1317.0474362291775
2021-02-01,1368.6644548123777
2021-02-02,1514.2251957516528
2021-02-03,1661.000824367477
2021-02-04,1587.8008991859367
2021-02-05,1724.8569083393102
2021-02-06,1683.941297865053
2021-02-07,1608.6405479857196
2021-02-08,1750.997553719215
2021-02-09,1769.053533934599
2021-02-10,1739.164209004836
2021-02-11,1782.5088691218525
2021-02-12,1841.1977507032907
2021-02-13,1810.8425457323729
2021-02-14,1804.9841464366496
2021-02-15,1775.758351701864
2021-02-16,1782.5753090505934
2021-02-17,1845.573922156752
2021-02-18,1938.5694368074617
2021-02-19,1969.9797177628184
2021-02-20,1929.367692879665
2021-02-21,1941.4267676797988
2021-02-22,1788.6152102806425
2021-02-23,1563.9246059011416
2021-02-24,1628.391533792655
2021-02-25,1468.8601037286776
2021-02-26,1450.988746804119
2021-02-27,1480.1295768477528
2021-02-28,1416.661552837565
2021-03-01,1570.399689634054
2021-03-02,1497.0891042633873
2021-03-03,1579.427168760309
2021-03-04,1546.4996211167372
2021-03-05,1539.0484290947377
2021-03-06,1661.9279698998157
2021-03-07,1727.463096224567
2021-03-08,1837.5330305439447
2021-03-09,1869.3311016255
2021-03-10,1802.3110916881176
2021-03-11,1826.0574768119816
2021-03-12,1770.9361793697751
2021-03-13,1927.7207203999012
2021-03-14,1866.0715447008808
2021-03-15,1791.047851830107
2021-03-16,1808.5512173614395
2021-03-17,1828.7548332342565
2021-03-18,1780.1596459528505
2021-03-19,1817.1329628084295
2021-03-20,1817.8601431294944
2021-03-21,1790.3780747526928
2021-03-22,1686.8911971580417
2021-03-23,1673.8591835627929
2021-03-24,1581.631055931366
2021-03-25,1587.2979641585232
2021-03-26,1700.3668693581185
2021-03-27,1713.837875683446
2021-03-28,1689.0367982059097
2021-03-29,1817.626388088868
2021-03-30,1840.294951985396
2021-03-31,1915.8325358462237
2021-04-01,1970.4711995232756
2021-04-02,2134.101788297294
2021-04-03,2016.6672472930368
2021-04-04,2077.755212422407
2021-04-05,2097.79638277926
2021-04-06,2115.055451746108
2021-04-07,1989.148061904172
2021-04-08,2081.3540625398964
2021-04-09,2069.667796085529
2021-04-10,2142.7960653929085
2021-04-11,2150.2651427927744
2021-04-12,2142.476275865736
2021-04-13,2304.343516311013
2021-04-14,2429.661527751573
2021-04-15,2514.1684155812304
2021-04-16,2424.5538447081194
2021-04-17,2345.266962776132
2021-04-18,2245.7607533508544
2021-04-19,2168.032726735651
2021-04-20,2324.2846872281943
2021-04-21,2373.501344298211
2021-04-22,2426.0711497906045
2021-04-23,2364.2312036020908
2021-04-24,2212.8437976342047
2021-04-25,2307.35532084471
2021-04-26,2532.3868028851084
2021-04-27,2647.158189660288
2021-04-28,2748.7845851218613
2021-04-29,2757.497552304977
2021-04-30,2776.70371169874
2021-05-01,2944.9169473185057
2021-05-02,2953.297348080473
2021-05-03,3439.8550695192603
2021-05-04,3245.663148933579
2021-05-05,3524.562728476055
2021-05-06,3495.0758690360576
2021-05-07,3493.534500000208
2021-05-08,3912.742916596813
2021-05-09,3932.754068170969
2021-05-10,3979.608651921282
2021-05-11,4182.790285752286
2021-05-12,3906.108903329409
2021-05-13,3750.3415950592753
2021-05-14,4088.73170832043
2021-05-15,3659.9218442136175
2021-05-16,3602.0048969299023
2021-05-17,3288.229887237864
2021-05-18,3399.0492796569383
2021-05-19,2505.014945945662
2021-05-20,2778.279660560299
2021-05-21,2419.10321711502
2021-05-22,2306.371266867117
2021-05-23,2120.0373745099428
2021-05-24,2640.1596323488234
2021-05-25,2695.477807149633
2021-05-26,2882.483407624011
2021-05-27,2742.990862697615
2021-05-28,2433.328865728611
2021-05-29,2294.626285512794
2021-05-30,2395.8532280027384
2021-05-31,2708.429865793973
2021-06-01,2632.6565998696506
2021-06-02,2717.1540367097723
2021-06-03,2858.27670209791
2021-06-04,2694.4976666790503
2021-06-05,2624.768915059424
2021-06-06,2711.5479390111605
2021-06-07,2580.5355800598445
2021-06-08,2528.022300878691
2021-06-09,2620.6253893038547
2021-06-10,2486.600068788676
2021-06-11,2356.634774189676
2021-06-12,2379.991747950219
2021-06-13,2517.771695525423
2021-06-14,2587.381610979154
2021-06-15,2561.1883309320037
2021-06-16,2365.872786190649
2021-06-17,2380.744519633922
2021-06-18,2231.554315497782
2021-06-19,2176.308536317709
2021-06-20,2251.5605593660407
2021-06-21,1900.1222998935384
2021-06-22,1875.3576944712036
2021-06-23,1971.1059779809411
2021-06-24,1990.076151191059
2021-06-25,1833.4631609981643
2021-06-26,1817.047665540675
2021-06-27,1973.9268648383472
2021-06-28,2087.518723787417
2021-06-29,2169.400067865984
2021-06-30,2279.354161419647
2021-07-01,2121.657900633364
2021-07-02,2157.880584866453
2021-07-03,2228.532398568573
2021-07-04,2329.004750998825
2021-07-05,2217.3018530598792
2021-07-06,2320.6549288317
2021-07-07,2317.23694270242
2021-07-08,2126.4424673902267
2021-07-09,2156.5809569525845
2021-07-10,2123.0585974934124
2021-07-11,2144.0142572722566
2021-07-12,2042.4991866143628
2021-07-13,1944.3950166372083
2021-07-14,1997.6633136705989
2021-07-15,1910.7269516309964
2021-07-16,1874.2002496808184
2021-07-17,1899.8427500663568
2021-07-18,1905.723382843169
2021-07-19,1824.929392091902
2021-07-20,1794.973425186835
2021-07-21,2003.7239214521076
2021-07-22,2027.5334479167043
2021-07-23,2117.154607794504
2021-07-24,2183.627414557696
2021-07-25,2209.4993601030114
2021-07-26,2230.212067673471
2021-07-27,2292.579636803809
2021-07-28,2299.689405936291
2021-07-29,2383.443259961735
2021-07-30,2462.3999826480103
2021-07-31,2541.674599365905
2021-08-01,2555.408178513038
2021-08-02,2611.6730699481845
2021-08-03,2521.268474889094
2021-08-04,2724.5322427136302
2021-08-05,2821.649692746136
2021-08-06,2888.732274275232
2021-08-07,3151.2175169176758
2021-08-08,3012.3085592702105
2021-08-09,3163.0646551948857
2021-08-10,3147.842995401753
2021-08-11,3166.647217967929
2021-08-12,3048.4126816864195
2021-08-13,3323.19799054098
2021-08-14,3268.5481770314927
2021-08-15,3309.7549104132368
2021-08-16,3153.583683763619
2021-08-17,3007.144027171272
2021-08-18,3037.230251196439
2021-08-19,3144.8184367851927
2021-08-20,3276.9698366433354
2021-08-21,3224.0004601521537
2021-08-22,3243.4863583537394
2021-08-23,3320.4091697810586
2021-08-24,3177.6637963046905
2021-08-25,3231.4414517288
2021-08-26,3122.971797237849
2021-08-27,3267.539434750998
2021-08-28,3245.430222387629
2021-08-29,3233.383151693551
2021-08-30,3232.7338632854617
2021-08-31,3440.5623358869034
2021-09-01,3790.613996221556
2021-09-02,3793.3007433464186
2021-09-03,3936.1633916244464
2021-09-04,3894.937511605067
2021-09-05,3950.270344526561
2021-09-06,3943.256785301908
2021-09-07,3440.341756836568
2021-09-08,3496.859022996073
2021-09-09,3435.97993265133
2021-09-10,3209.915696090501
2021-09-11,3268.1041621348804
2021-09-12,3417.839366766938
2021-09-13,3301.186776828727
2021-09-14,3425.2508733748823
2021-09-15,3595.9625714292315
2021-09-16,3573.3075160249905
2021-09-17,3412.177182421673
2021-09-18,3427.58426153173
2021-09-19,3335.884886514119
2021-09-20,2977.3226793404747
2021-09-21,2744.1109995297
2021-09-22,3074.119761245824
2021-09-23,3159.269865581771
2021-09-24,2930.7427060738946
2021-09-25,2946.9708461401983
2021-09-26,3063.31634471348
2021-09-27,2939.742282853775
2021-09-28,2798.984417260104
2021-09-29,2855.611730526516
2021-09-30,3013.493232032077
2021-10-01,3305.107041443724
2021-10-02,3393.9242492696653
2021-10-03,3426.387080851377
2021-10-04,3390.310407759615
2021-10-05,3520.3422566393974
2021-10-06,3592.1761295000256
2021-10-07,3594.918357967647
2021-10-08,3558.549577083409
2021-10-09,3588.0809215501645
2021-10-10,3431.0193069150096
2021-10-11,3537.840087124068
2021-10-12,3498.10529212066
2021-10-13,3605.650334298176
2021-10-14,3794.516888224821
2021-10-15,3885.641764529699
2021-10-16,3854.498461449342
2021-10-17,3854.223686940845
2021-10-18,3752.61872738495
2021-10-19,3884.5872952429017
2021-10-20,4170.107932886265
2021-10-21,4074.860157520288
2021-10-22,3990.711976433473
2021-10-23,4179.44229816945
2021-10-24,4094.9389934187225
2021-10-25,4230.208371594039
2021-10-26,4152.570288731245
2021-10-27,3944.090861781322
2021-10-28,4288.09721878663
2021-10-29,4422.940535593754
2021-10-30,4324.609925711879
2021-10-31,4292.04047236198
2021-11-01,4330.553151595248
2021-11-02,4596.59309058429
2021-11-03,4607.699273078144
2021-11-04,4550.014435142697
2021-11-05,4494.80276090967
2021-11-06,4527.104154150622
2021-11-07,4626.6292884486975
2021-11-08,4815.004634322234
2021-11-09,4742.08091060724
2021-11-10,4641.528764849704
2021-11-11,4732.924450349356
2021-11-12,4685.10635551733
2021-11-13,4666.498498194288
2021-11-14,4652.947394238871
2021-11-15,4583.211418759011
2021-11-16,4243.352906802173
2021-11-17,4302.804958962834
2021-11-18,3993.846595161859
2021-11-19,4317.603195646166
2021-11-20,4436.192766930451
2021-11-21,4319.361566856902
2021-11-22,4101.062876490145
2021-11-23,4355.420957796475
2021-11-24,4269.437219728043
2021-11-25,4515.843300142739
2021-11-26,4048.312844076173
2021-11-27,4084.088485695956
2021-11-28,4290.091862536401
2021-11-29,4444.528279821561
2021-11-30,4637.121616831405
2021-12-01,4589.610617539151
2021-12-02,4519.441028028784
2021-12-03,4240.155516808957
2021-12-04,4101.656791810778
2021-12-05,4198.572874562462
2021-12-06,4347.615630598069
2021-12-07,4310.566646424531
2021-12-08,4431.540647139759
2021-12-09,4153.333310724186
2021-12-10,3918.200743402953
2021-12-11,4079.814930569866
2021-12-12,4135.841510137412
2021-12-13,3782.895262234714
2021-12-14,3858.1644681806974
2021-12-15,4015.72254331389
2021-12-16,3971.5597663421136
2021-12-17,3886.7473617182886
2021-12-18,3966.425351670551
2021-12-19,3928.8417238716206
2021-12-20,3950.482391986096
2021-12-21,4036.549717813428
2021-12-22,3992.594576637316
2021-12-23,4113.529931874606
2021-12-24,4055.117366931324
2021-12-25,4110.571870853741
2021-12-26,4075.03161894955
2021-12-27,4045.051350119327
2021-12-28,3807.3603674992
2021-12-29,3644.405516878227
2021-12-30,3714.945456115339
2021-12-31,3686.4025423019352
2022-01-01,3780.315874327848
2022-01-02,3835.395991493957
2022-01-03,3769.404940114872
2022-01-04,3794.908130100449
2022-01-05,3556.9062274078738
2022-01-06,3416.826008615913
2022-01-07,3201.79457434796
2022-01-08,3101.04090161414
2022-01-09,3156.967262159481
2022-01-10,3086.7290024387257
2022-01-11,3246.413723028553
2022-01-12,3378.0358951715943
2022-01-13,3256.7588661330324
2022-01-14,3311.986061274383
2022-01-15,3331.246655159985
2022-01-16,3356.2954438590405
2022-01-17,3216.592980619574
2022-01-18,3166.4539115046164
2022-01-19,3097.02146606268
2022-01-20,3015.588777543836
2022-01-21,2564.3433423740635
2022-01-22,2407.377851608285
2022-01-23,2537.836727861043
2022-01-24,2447.831512095295
2022-01-25,2465.21922984942
2022-01-26,2470.4304120157067
2022-01-27,2411.863855325421
2022-01-28,2551.111073519472
2022-01-29,2603.603872339056
2022-01-30,2610.1824055910874
2022-01-31,2689.220867220449
2022-02-01,2797.434855273681
2022-02-02,2690.319739476765
2022-02-03,2667.256728215686
2022-02-04,2993.0994395135976
2022-02-05,3018.6733981571506
2022-02-06,3062.8058084507857
2022-02-07,3149.953285509783
2022-02-08,3127.438106740214
2022-02-09,3240.9210444877285
2022-02-10,3081.911501840844
2022-02-11,2930.563169206373
2022-02-12,2918.0853674291184
2022-02-13,2889.235678281073
2022-02-14,2935.6454998606846
2022-02-15,3179.3002065350443
2022-02-16,3128.640780542462
2022-02-17,2881.613122162859
2022-02-18,2792.303847718624
2022-02-19,2768.97165203486
2022-02-20,2632.49139911745
2022-02-21,2574.513383778016
2022-02-22,2644.153655546016
2022-02-23,2594.700959110155
2022-02-24,2599.9335696870216
2022-02-25,2771.890509646429
2022-02-26,2785.3389569017427
2022-02-27,2629.48312082149
2022-02-28,2919.294962425658
2022-03-01,2977.276039756805
2022-03-02,2953.315776286441
2022-03-03,2836.9063366005576
2022-03-04,2619.356137634489
2022-03-05,2668.70597865687
2022-03-06,2558.359874049847
2022-03-07,2498.658864965217
2022-03-08,2576.6271539947625
2022-03-09,2731.037685293996
2022-03-10,2611.4647225047097
2022-03-11,2562.832353535965
2022-03-12,2579.458135688364
2022-03-13,2518.492845270615
2022-03-14,2591.5420409591425
2022-03-15,2620.363852420936
2022-03-16,2771.759457292368
2022-03-17,2817.401074966818
2022-03-18,2945.7459101862714
2022-03-19,2947.226158224087
2022-03-20,2860.641960901919
2022-03-21,2896.5869324317464
2022-03-22,2969.78498365825
2022-03-23,3028.8352577107285
2022-03-24,3106.657023584939
2022-03-25,3106.072054158695
2022-03-26,3140.875710506441
2022-03-27,3285.1730967305425
2022-03-28,3328.9341246867148
2022-03-29,3401.184431040135
2022-03-30,3383.788761781416
2022-03-31,3283.3028425717257
2022-04-01,3451.1960908672754
2022-04-02,3440.3362384891684
2022-04-03,3521.584724778525
2022-04-04,3520.967117504364
2022-04-05,3422.969883754712
2022-04-06,3171.371104498954
2022-04-07,3232.834988999582
2022-04-08,3192.0250912893603
2022-04-09,3265.938067729151
2022-04-10,3219.159553453764
2022-04-11,2992.7021064252435
2022-04-12,3038.209421996366
2022-04-13,3121.399823462041
2022-04-14,3023.417211885316
2022-04-15,3045.42807480128
2022-04-16,3066.35801414498
2022-04-17,2995.719421019825
2022-04-18,3061.8905711469047
2022-04-19,3104.688447526111
2022-04-20,3079.676477601849
2022-04-21,2987.4888760341605
2022-04-22,2967.085285238213
2022-04-23,2940.6879777714407
2022-04-24,2922.901865199808
2022-04-25,3008.3363470853
2022-04-26,2806.748835957046
2022-04-27,2889.5922230230817
2022-04-28,2932.455083612903
2022-04-29,2817.4898821916195
2022-04-30,2738.1741359527714
2022-05-01,2832.513106895354
2022-05-02,2861.372375556044
2022-05-03,2786.0472478011084
2022-05-04,2942.052313122658
2022-05-05,2753.936566546688
2022-05-06,2699.7072470893745
2022-05-07,2641.229106940243
2022-05-08,2517.829922488648
2022-05-09,2249.8909622207443
2022-05-10,2344.797715643986
2022-05-11,2080.910243657776
2022-05-12,1966.699171133666
2022-05-13,2010.214051125259
2022-05-14,2064.229357512243
2022-05-15,2147.047447880575
2022-05-16,2025.888698391216
2022-05-17,2095.178884796724
2022-05-18,1915.1771232664505
2022-05-19,2023.848259360817
2022-05-20,1963.9909395294865
2022-05-21,1978.1471325624789
2022-05-22,2046.6463496545232
2022-05-23,1974.5811944790917
2022-05-24,1979.770545006472
2022-05-25,1944.8428445072448
2022-05-26,1807.9694742881136
2022-05-27,1724.8757340323443
2022-05-28,1798.6948545788846
2022-05-29,1814.9831598025935
2022-05-30,1995.9364841552344
2022-05-31,1944.078766836179
2022-06-01,1828.8926546074288
2022-06-02,1833.089840845753
2022-06-03,1776.979907458187
2022-06-04,1804.2616695112488
2022-06-05,1805.3313949894373
2022-06-06,1860.1813068416047
2022-06-07,1818.3877119829308
2022-06-08,1794.539625671828
2022-06-09,1788.4182866616045
2022-06-10,1663.844367412088
2022-06-11,1530.0386174317211
2022-06-12,1454.6867601728409
2022-06-13,1205.5952855404787
2022-06-14,1214.8662649132034
2022-06-15,1230.3643353556051
2022-06-16,1068.6035748646073
2022-06-17,1087.8139244584363
2022-06-18,995.2525692707908
2022-06-19,1125.7540917942745
2022-06-20,1132.0543935828048
2022-06-21,1124.5613920165545
2022-06-22,1051.0740681589236
2022-06-23,1144.4807534808065
2022-06-24,1229.304085446655
2022-06-25,1244.286204495393
2022-06-26,1201.237790641909
2022-06-27,1194.2245084746116
2022-06-28,1143.5335357209958
2022-06-29,1098.9055176105344
2022-06-30,1057.6309990608015
2022-07-01,1068.8194401301964
2022-07-02,1068.5415025999594
2022-07-03,1074.6073175787587
2022-07-04,1153.3483147880895
2022-07-05,1134.017069659217
2022-07-06,1188.72564292538
