Date,RSI
2020-01-01,46.67907014560186
2020-01-02,42.89212111724395
2020-01-03,53.52250681962402
2020-01-04,56.40406007479424
2020-01-05,44.65474913794052
2020-01-06,63.10010126366586
2020-01-07,73.56592191791188
2020-01-08,72.05441121888303
2020-01-09,64.74711277640756
2020-01-10,69.23253326225424
2020-01-11,63.89798953568898
2020-01-12,64.91145068665324
2020-01-13,67.30897271194928
2020-01-14,75.42492749618269
2020-01-15,75.6049365742606
2020-01-16,78.82953104395534
2020-01-17,77.69621054005852
2020-01-18,77.33022955955768
2020-01-19,71.89555565842338
2020-01-20,66.38880833367108
2020-01-21,61.94876998761942
2020-01-22,63.05116225164073
2020-01-23,62.09672806592662
2020-01-24,56.051088342262496
2020-01-25,58.44052687143765
2020-01-26,60.19243151239767
2020-01-27,66.67845050976791
2020-01-28,62.62811029901266
2020-01-29,60.96462596248036
2020-01-30,67.82716368164523
2020-01-31,59.08078020184004
2020-02-01,59.991625677576046
2020-02-02,65.48987434421258
2020-02-03,66.43061830552517
2020-02-04,60.84922875799794
2020-02-05,68.9100049868189
2020-02-06,78.22912271854386
2020-02-07,78.5810819060525
2020-02-08,82.12736144337046
2020-02-09,82.20606963246856
2020-02-10,71.1891757477489
2020-02-11,69.86686372381045
2020-02-12,72.49274367538888
2020-02-13,66.07251681783649
2020-02-14,73.978585149772
2020-02-15,60.69836780783236
2020-02-16,62.07613153379607
2020-02-17,57.6892560976503
2020-02-18,66.01600011248712
2020-02-19,50.42559670226629
2020-02-20,47.678178034627656
2020-02-21,47.856155934923066
2020-02-22,45.95931458862217
2020-02-23,46.52593457068164
2020-02-24,46.24713985825329
2020-02-25,34.845887166531654
2020-02-26,27.208354749353543
2020-02-27,27.935032367379065
2020-02-28,25.174858918044265
2020-02-29,27.395525943064285
2020-03-01,26.535603984117277
2020-03-02,36.5938739821243
2020-03-03,25.3099968601712
2020-03-04,31.10660463973969
2020-03-05,38.81658442438212
2020-03-06,39.5793463346173
2020-03-07,36.47660975014334
2020-03-08,21.725480961804976
2020-03-09,22.778216835616007
2020-03-10,25.218902388445983
2020-03-11,31.862891722281688
2020-03-12,14.744855397199627
2020-03-13,21.11863077202884
2020-03-14,20.50564498740717
2020-03-15,22.809483782233087
2020-03-16,16.930159795534593
2020-03-17,22.235814320825625
2020-03-18,22.16305603991094
2020-03-19,28.231423580265187
2020-03-20,27.44329111265625
2020-03-21,28.239732117903245
2020-03-22,31.057923612319957
2020-03-23,38.25303377645603
2020-03-24,40.94232706851012
2020-03-25,40.46488356153828
2020-03-26,71.47721807300007
2020-03-27,61.41429993960718
2020-03-28,64.62007775868368
2020-03-29,56.96287566722116
2020-03-30,67.85701913926374
2020-03-31,64.74923664311616
2020-04-01,67.06304722118058
2020-04-02,60.356906305344
2020-04-03,58.58705436164341
2020-04-04,61.13349295353873
2020-04-05,65.52384997576186
2020-04-06,64.48934051126801
2020-04-07,58.54545780111382
2020-04-08,61.37455243314591
2020-04-09,59.37969094980089
2020-04-10,58.10087088027694
2020-04-11,61.32971938263909
2020-04-12,70.38395484660403
2020-04-13,61.27322732175096
2020-04-14,60.964797735071045
2020-04-15,49.717421919508254
2020-04-16,55.54030160587637
2020-04-17,56.79838397431195
2020-04-18,58.3105974539828
2020-04-19,57.22747053110451
2020-04-20,39.54499421809557
2020-04-21,41.23422923270623
2020-04-22,44.58745519823101
2020-04-23,51.86225073737803
2020-04-24,65.35513993524387
2020-04-25,65.83880663579774
2020-04-26,67.56627422768044
2020-04-27,70.56851263322606
2020-04-28,70.02861187928399
2020-04-29,85.28084358196949
2020-04-30,78.70966398823138
2020-05-01,80.95912321245885
2020-05-02,80.51579739862821
2020-05-03,81.59520484195656
2020-05-04,90.23271340184948
2020-05-05,91.17058344102335
2020-05-06,90.7234536951114
2020-05-07,92.37646678827878
2020-05-08,87.9560814099303
2020-05-09,80.95112123321901
2020-05-10,63.544461744594685
2020-05-11,60.3736407391293
2020-05-12,62.35161225148108
2020-05-13,57.320934468155166
2020-05-14,64.60961669628446
2020-05-15,55.59248035288944
2020-05-16,54.80484621598365
2020-05-17,58.6997503683242
2020-05-18,59.141163806396335
2020-05-19,58.52394829035861
2020-05-20,54.21209428379712
2020-05-21,39.25553151373534
2020-05-22,41.62353744135896
2020-05-23,44.921005927561644
2020-05-24,49.70556572255798
2020-05-25,53.950058049970686
2020-05-26,50.74688470074003
2020-05-27,48.31426782154912
2020-05-28,45.94817582148995
2020-05-29,52.16407450849779
2020-05-30,54.9692383522949
2020-05-31,46.43556676958773
2020-06-01,56.64878490324785
2020-06-02,46.98061778269068
2020-06-03,51.50177314311805
2020-06-04,59.90075551634326
2020-06-05,56.85566221353727
2020-06-06,56.70642901872949
2020-06-07,65.21207696397191
2020-06-08,63.93226867777625
2020-06-09,64.71364066283199
2020-06-10,61.97498855317855
2020-06-11,46.4542467356056
2020-06-12,50.67804227513594
2020-06-13,46.6592784859293
2020-06-14,47.85447616682109
2020-06-15,33.30309171510214
2020-06-16,50.2942811203184
2020-06-17,44.23281737505704
2020-06-18,37.52991078960629
2020-06-19,38.87569700666003
2020-06-20,39.76753173772197
2020-06-21,34.972827817052874
2020-06-22,47.394781700859326
2020-06-23,46.17147479989926
2020-06-24,35.9434988957034
2020-06-25,47.852890067922736
2020-06-26,40.00873132700865
2020-06-27,36.35272285028813
2020-06-28,43.83638577215544
2020-06-29,42.44199386917044
2020-06-30,38.07592523170617
2020-07-01,42.69512591564685
2020-07-02,40.829851182309405
2020-07-03,42.462996864785694
2020-07-04,42.96360458066935
